id;Name;exercise_type;bodyPart;Equipment;muscle_group;secondary_muscles;difficulty;remarks;is_duplicate;exID;Gender;tags;tags_temp;score;type;goal;motion_pattern;additional;popularity_men;popularity_women;summary;philosophy;Video
459;Lever Triceps Extension VERSION 2 Upper Arms;Strength;Upper arms;Leverage machine;Triceps brachii;0;Intermediate;Keep the elbows close to the body and extend fully.;;;2;;;70;isolation;hypertrophy;;beginner_friendly;70;50;Triceps extension;lifting;https://www.youtube.com/watch?v=OZbc_LQ6jZA
680;Lever Triceps Extension VERSION 2 Upper Arms;Strength;Upper arms;Leverage machine;Triceps brachii;0;Intermediate;Keep the elbows close to the body and extend fully.;;;0;;;70;isolation;hypertrophy;;beginner_friendly;70;50;Triceps extension;lifting;https://www.youtube.com/watch?v=LhtR_V7hbNw
862;Lever Unilateral Row Back;Strength;Back;Leverage machine;Latissimus dorsi;Biceps brachii, Rhomboids;Intermediate;Focus on a full range of motion for maximum muscle engagement.;;;0;;;70;compound;strength, hypertrophy;horizontal_pull;;60;55;unilateral row;lifting;https://www.youtube.com/watch?v=Gh2M6iJiiUM
120;Long Arm Crunch Waist;Strength;Waist;Body weight;Rectus abdominis;Obliques;Beginner;Keep arms extended and engage the core.;;;0;;;70;isolation;core;crunch;beginner_friendly;60;75;Long arm crunch;calisthenics;https://www.youtube.com/watch?v=Ga_RLNTiPfE
127;Low Lunge Twist Hips;Stretching;Hips;Body weight;Hip flexors;Obliques;Beginner;Focus on a gentle twist and maintain balance.;;;0;;;70;compound;mobility, balance;lunge;beginner_friendly;55;65;Lunge twist;yoga;https://www.youtube.com/watch?v=i-UePO0Z5Zw
1088;Lunge Hips;Strength;Hips;Body weight;Quadriceps;Gluteus maximus, Hamstrings;Beginner;Maintain balance and control while lunging.;;;2;;;85;compound;strength, balance;lunge;beginner_friendly;80;85;lunge;calisthenics;https://www.youtube.com/watch?v=snwx6-zHR9k
201;Lunge with Leg Lift Plyometric;Strength;Thighs, Hips;Body weight;Quadriceps;Gluteus maximus, Hamstrings;Intermediate;Ensure proper form by keeping the knee aligned with the toes during the lunge.;;;2;;;40;ballistic;power, agility;lunge;high_impact;50;55;explosive lunge;plyometrics;https://www.youtube.com/watch?v=lUG-LrAfd0A
1087;Lying Alternate Hip Extension Hips;Strength;Hips;Body weight;Gluteus maximus;Hamstrings;Intermediate;Alternate lifting each leg while keeping hips stable.;;;0;;;50;isolation;strength, mobility;;beginner_friendly, at_home;50;60;hip extension;calisthenics;https://www.youtube.com/watch?v=0UabUR1u1x8
185;Lying Around the World Shoulders;Strength;Shoulders;Body weight;Deltoid;Trapezius;Intermediate;Perform with controlled movements to avoid shoulder strain.;;;0;;;40;isolation;mobility, stability;;at_home;30;40;around world;prehab;https://www.youtube.com/watch?v=HR2DO3gvDxs
291;Lying Biceps Curl with Towel Upper Arms;Strength;Upper arms;Towel;Biceps brachii;0;Beginner;Keep the elbows close to the body and avoid swinging.;;;0;;;40;isolation;strength, hypertrophy;;at_home;40;45;towel curl;calisthenics;https://www.youtube.com/watch?v=fWsnC07JaFY&pp=0gcJCccJAYcqIYzv
711;Lying Cross Over Knee Pull Down Stretch Hips;Stretching;Hips;Body weight;Gluteus medius;Piriformis;Beginner;Ensure a gentle pull to avoid overstretching.;;;0;;;30;stretch;mobility;;cool_down;25;30;knee pull;stretching;https://www.youtube.com/watch?v=JGrYz0yE_jw
220;Lying Double Legs Biceps Curl with Towel Upper Arms;Strength;Upper arms;Towel;Biceps brachii;Brachialis;Intermediate;Ensure the towel is secure and focus on the curl motion.;;;0;;;30;isolation;hypertrophy;;at_home;40;35;towel curl;calisthenics;https://www.youtube.com/watch?v=JrIVmimA2hM
183;Lying Double Legs Hammer Curl with Towel Upper Arms;Strength;Upper arms;Towel;Biceps brachii;Brachialis;Intermediate;Focus on controlled movements and full range of motion.;;;0;;;30;isolation;hypertrophy;;at_home;20;30;hammer curl;lifting;https://www.youtube.com/watch?v=lyrQTL71QMQ
623;Lying Elbow to Knee Waist;Strength;Waist;Body weight;Obliquus externus abdominis;Rectus abdominis;Beginner;Focus on bringing the elbow to the opposite knee with control.;;;0;;;70;compound;strength, stability;crunch;beginner_friendly;60;55;elbow crunch;lifting;https://www.youtube.com/watch?v=bZwHD7polSA
299;Lying Floor Row with Bent Knee Back;Strength;Back;Body weight;Latissimus dorsi;Rhomboids;Beginner;Keep the core engaged and avoid arching the back.;;;0;;;50;compound;strength, stability;horizontal_pull;at_home;45;50;floor row;calisthenics;https://www.youtube.com/watch?v=t9cXKIUHKx0
358;Lying Full Leg raise Hips;Strength;Hips;Body weight;Iliopsoas;Rectus abdominis, Transversus abdominis;Intermediate;Keep the lower back pressed into the ground to protect the spine.;;;2;;;50;isolation;strength;;bodyweight, at_home;60;70;full leg raise;calisthenics;https://www.youtube.com/watch?v=IG38SXt-dXk
925;Lying Glute Stretch Hips;Stretching;Hips;Body weight;Gluteus maximus;0;Beginner;Relax into the stretch and breathe deeply to enhance flexibility.;;;2;;;50;stretch;mobility;;cool_down;45;50;glute stretch;stretching;https://www.youtube.com/watch?v=sdNwBcgogF8
1086;Lying Hip Lift on stability ball Hips;Strength;Hips;Stability ball;Gluteus maximus;Hamstrings;Intermediate;Engage glutes and core while lifting hips off the ball.;;;0;;;60;compound;strength, stability;;beginner_friendly, at_home;55;65;hip lift;calisthenics;https://www.youtube.com/watch?v=MCYjvf4OXtc
1085;Lying Hip Straight Leg Raise Hips;Strength;Hips;Body weight;Iliopsoas;Rectus abdominis;Intermediate;Keep legs straight and engage core while lifting.;;;2;;;55;isolation;strength, mobility;;beginner_friendly, at_home;50;60;leg raise;calisthenics;https://www.youtube.com/watch?v=kQecDPqzGgI
119;Lying Leg Hip Raise on Floor VERSION 2 Waist;Strength;Waist;Body weight;Rectus abdominis;Obliques;Intermediate;Engage the core and control the leg movement.;;;0;;;70;isolation;core;crunch;beginner_friendly;55;70;Leg raise;calisthenics;https://www.youtube.com/watch?v=eiDRnFeiJaU
322;Lying Leg Hip Raise on Floor Waist;Strength;Waist;Body weight;Rectus abdominis;Hip flexors;Intermediate;Engage core to lift hips off the floor.;;;0;;;55;isolation;strength, stability;crunch;beginner_friendly;50;55;hip raise;calisthenics;https://www.youtube.com/watch?v=pk70cGXecf8
976;Lying leg hip raise Waist;Strength;Waist;Body weight;Rectus abdominis;Obliquus externus abdominis;Beginner;Focus on engaging the core and avoid using momentum.;;;0;;;50;isolation;hypertrophy;crunch;beginner_friendly;60;65;Leg raise;calisthenics;https://www.youtube.com/watch?v=aRLfRms8hj4
873;Lying Leg Raise and Hold Hips;Strength;Hips;Body weight;Iliopsoas;Rectus abdominis, Transversus abdominis;Intermediate;Keep the legs straight and engage the core to stabilize the movement.;;;0;;;70;isolation;core, stability;hinge;bodyweight;60;65;leg raise;calisthenics;https://www.youtube.com/watch?v=_sGA9TtQTvw
359;Lying Leg raise Hips;Strength;Hips;Body weight;Iliopsoas;Rectus abdominis, Transversus abdominis;Intermediate;Focus on controlled movement and avoid swinging the legs.;;;2;;;50;isolation;strength;;bodyweight, at_home;60;70;leg raise;calisthenics;https://www.youtube.com/watch?v=2_JyR46xwgQ
22;Lying Leg Raise Modified Hips;Strength;Hips, Waist;Body weight;Hip flexors;Rectus abdominis;Beginner;Keep the lower back pressed into the floor to protect the spine.;;;0;;;60;isolation;strength, stability;crunch;beginner_friendly;65;70;leg raise;calisthenics;https://www.youtube.com/watch?v=V1fB_pbTAU0&pp=0gcJCccJAYcqIYzv
356;Lying Leg Raise to Side Waist;Strength;Waist;Body weight;Obliquus externus abdominis;Rectus abdominis, Transversus abdominis;Intermediate;Keep the core engaged and avoid arching the back.;;;2;;;40;isolation;strength, mobility;;bodyweight, at_home;55;65;side leg raise;calisthenics;https://www.youtube.com/watch?v=FctpqXODNPQ
910;Lying Leg Raise Waist;Strength;Waist;Body weight;Rectus abdominis;Hip flexors;Intermediate;Keep the lower back pressed against the floor to protect the spine.;;;0;;;70;isolation;strength, hypertrophy;crunch;bodyweight, beginner_friendly;75;80;leg raise;calisthenics;https://www.youtube.com/watch?v=s0KUB6u3mW8
388;Lying Lower Back Stretch Back;Stretching;Back;Body weight;Erector spinae;Gluteus maximus;Beginner;Focus on a gentle stretch, avoiding any bouncing movements.;;;2;;;40;stretch;mobility;;beginner_friendly, cool_down;35;45;back stretch;stretching;https://www.youtube.com/watch?v=MMDM3yLf14c
389;Lying Lower Back Stretch bent knee Back;Stretching;Back;Body weight;Erector spinae;Gluteus maximus;Beginner;Focus on a gentle stretch, avoiding any bouncing movements.;;;2;;;40;stretch;mobility;;beginner_friendly, cool_down;35;45;bent knee stretch;stretching;https://www.youtube.com/watch?v=kGCFNF3rckc
350;Lying Single Leg Raise Hips;Strength;Hips;Body weight;Hip flexors;Rectus abdominis;Intermediate;Keep core engaged and maintain control during the movement.;;;2;;;55;isolation;strength, stability;crunch;beginner_friendly;50;55;leg raise;calisthenics;https://www.youtube.com/watch?v=WLowUzADAYk
182;Lying Single Legs Reverse Biceps Curl with Towel Forearms;Strength;Forearms;Towel;Brachioradialis;Biceps brachii;Intermediate;Maintain a firm grip on the towel and control the movement.;;;0;;;30;isolation;hypertrophy;;at_home;20;30;reverse curl;lifting;https://www.youtube.com/watch?v=6Qjpnca5Qqo
297;Lying Straight Leg Marches Waist;Strength;Waist;Body weight;Rectus abdominis;Hip flexors;Beginner;Maintain a controlled movement and avoid jerking.;;;0;;;40;isolation;strength, stability;crunch;bodyweight, at_home;40;45;leg marches;calisthenics;https://www.youtube.com/watch?v=e-nDLeO0UHs
870;Major Muscles Groups WHITE;;;;;;;;;;;;;;;;;;;;muscles overview;;https://www.youtube.com/watch?v=R9_TT_4HasI 
20;Marching On Spot Cardio;Aerobic;Thighs, Calves;Body weight;Quadriceps;Gastrocnemius;Beginner;Maintain a steady pace and engage the core for stability.;;;0;;;60;cardio;endurance;;low_impact, beginner_friendly;55;65;marching;cardio;https://www.youtube.com/watch?v=mFwO6waAjbY
1084;Medicine Ball Sit up wall Waist;Strength;Waist;Medicine Ball;Rectus abdominis;Obliquus externus abdominis;Intermediate;Use the medicine ball to add resistance to the sit-up.;;;0;;;60;compound;core, strength;crunch;plateau_breaker;65;70;med ball sit-up;calisthenics;https://www.youtube.com/watch?v=2DnnK73mJrA
186;Mid Air Lateral Raises With Switching Palms Shoulders;Strength;Shoulders;Body weight;Deltoid lateral;Trapezius;Intermediate;Focus on controlled movements and avoid using momentum.;;;0;;;50;isolation;strength, hypertrophy;;at_home;40;50;lateral raise;lifting;https://www.youtube.com/watch?v=XFSqnj5fcyk
50;Middle Back Stretch waist;Stretching;Waist, Back;Body weight;Erector spinae;0;Beginner;Focus on lengthening the spine during the stretch.;;;1;;;50;stretch;mobility;;cool_down;40;45;back stretch;stretching;https://www.youtube.com/watch?v=RYp8nNCV9Os
1083;Middle Back Stretch Waist;Stretching;Waist, Back;Body weight;Erector spinae;0;Beginner;Focus on lengthening the spine during the stretch.;;;0;;;50;stretch;mobility;;cool_down;40;45;back stretch;stretching;https://www.youtube.com/watch?v=6GhisinN8HA
1082;Mountain Climber Cardio;Aerobic;Legs;Body weight;Quadriceps;Hamstrings, Calves;Intermediate;Maintain a fast pace and engage core throughout the exercise.;;;0;;;85;compound;endurance, agility;;high_impact, at_home;80;85;mountain climber;calisthenics, cardio;https://www.youtube.com/watch?v=roxF8aTxMdg
326;Narrow Squat from Deficit Thighs;Strength;Thighs;Body weight;Quadriceps;Gluteus maximus, Hamstrings;Intermediate;Maintain a narrow stance to target inner thighs.;;;0;;;65;compound;strength, hypertrophy;squat;plateau_breaker;60;55;narrow squat;lifting;https://www.youtube.com/watch?v=H-J-7FLdCMs
131;Neck Circle Stretch Neck;Stretching;Neck;Body weight;Sternocleidomastoid;0;Beginner;Perform the circles gently and avoid sudden movements.;;;0;;;40;stretch;mobility;;cool_down;40;50;Neck stretch;stretching;https://www.youtube.com/watch?v=4b_kkHK6Ri4
49;Neck Side Stretch Neck;Stretching;Neck;Body weight;Sternocleidomastoid;0;Beginner;Perform the stretch gently to avoid straining the neck muscles.;;;2;;;50;stretch;mobility;;cool_down;40;45;neck stretch;stretching;https://www.youtube.com/watch?v=9ffYPH1iNck
830;Neck Side Stretch Neck;Stretching;Neck;Body weight;Sternocleidomastoid;0;Beginner;Perform the stretch gently to avoid straining the neck muscles.;;;0;;;50;stretch;mobility;;cool_down;40;45;neck stretch;stretching;https://www.youtube.com/watch?v=bvr9HquWArU
790;Oblique Crunch Version 2 Waist;Strength;Waist;Body weight;Obliquus externus abdominis;Rectus abdominis;Intermediate;Focus on the contraction of the obliques.;;;0;;;50;isolation;strength;crunch;beginner_friendly;55;60;Oblique crunch;lifting;https://www.youtube.com/watch?v=A-djuuOc8eQ
1081;Oblique Crunches Floor Waist;Strength;Waist;Body weight;Obliquus externus abdominis;Rectus abdominis;Intermediate;Engage obliques to lift the upper body towards the side.;;;0;;;65;isolation;core;crunch;beginner_friendly, at_home;60;70;oblique crunch;calisthenics;https://www.youtube.com/watch?v=t2e1AV50Sgg&pp=0gcJCccJAYcqIYzv
340;Oblique Crunches with Straight Leg Lift waist;Strength;Waist;Body weight;Obliques;Rectus abdominis;Intermediate;Engage core and maintain control during the movement.;;;0;;;55;isolation;strength, stability;crunch;beginner_friendly;50;55;oblique crunch;calisthenics;https://www.youtube.com/watch?v=XknSKl76Agc&pp=0gcJCccJAYcqIYzv
1080;Olympic Barbell Hammer Curl Forearms;Strength;Forearms;Olympic barbell;Brachioradialis;Biceps brachii;Intermediate;Use a hammer grip to target forearm muscles.;;;0;;;70;isolation;strength, hypertrophy;;plateau_breaker;75;65;hammer curl;lifting;https://www.youtube.com/watch?v=G75--M0D8KY
1077;Olympic Barbell Triceps Extension Upper Arms;Strength;Upper Arms;Olympic barbell;Triceps brachii;0;Advanced;Use controlled movement to extend the barbell overhead.;;;0;;;75;isolation;strength, hypertrophy;;plateau_breaker;80;70;tricep extension;lifting;https://www.youtube.com/watch?v=t6soQtZlKhg
497;One Leg Floor Calf Raise Calves;Strength;Calves;Body weight;Gastrocnemius;Soleus;Intermediate;Focus on a full range of motion and controlled movement.;;;2;;;60;isolation;strength, stability;;beginner_friendly, bodyweight, at_home;50;50;Calf raise;calisthenics;https://www.youtube.com/watch?v=Xr8pmaA8Fvw&pp=0gcJCccJAYcqIYzv
837;One Leg Floor Calf Raise Calves;Strength;Calves;Body weight;Gastrocnemius;Soleus;Intermediate;Focus on a full range of motion and controlled movement.;;;0;;;60;isolation;strength, stability;;beginner_friendly, bodyweight, at_home;50;50;Calf raise;calisthenics;https://www.youtube.com/watch?v=niN-mUo35sM
777;One Leg Quarter Squat Thighs;Strength;Thighs;Body weight;Quadriceps;Gluteus maximus, Hamstrings;Intermediate;Maintain balance and control throughout the movement.;;;0;;;40;compound;strength, balance;squat;beginner_friendly;50;60;Quarter squat;lifting, balance;https://www.youtube.com/watch?v=zCGgzk3UGWU
797;One Leg Squat Hips;Strength;Hips;Body weight;Gluteus maximus;Quadriceps, Hamstrings;Advanced;Maintain balance and control throughout the movement.;;;0;;;60;compound;strength, balance;squat;beginner_friendly;65;70;One leg squat;lifting, balance;https://www.youtube.com/watch?v=dqu2IWAz4Zo
77;One Side Archer Push up Chest;Strength;Chest;Body weight;Pectoralis major;Triceps brachii, Deltoid anterior;Advanced;Focus on maintaining balance and control throughout the movement.;;;0;;;55;compound;strength, hypertrophy;horizontal_press;bodyweight, plateau_breaker;60;50;archer push up;calisthenics;https://www.youtube.com/watch?v=lar1L73YeAk
181;Otis Up waist;Strength;Waist;Body weight;Rectus abdominis;Obliquus externus abdominis;Intermediate;Focus on controlled movement and avoid using momentum.;;;2;;;40;isolation;strength, hypertrophy;crunch;beginner_friendly;30;40;otis up;lifting;https://www.youtube.com/watch?v=bV_QeeuyupQ
1076;Otis Up waist;Strength;Waist;Body weight;Rectus abdominis;Obliquus externus abdominis;Intermediate;Focus on controlled movement and avoid using momentum.;;;0;;;40;isolation;strength, hypertrophy;crunch;beginner_friendly;30;40;otis up;lifting;https://www.youtube.com/watch?v=JobMo-F02Wg
1075;Overhead Triceps Stretch Upper Arms;Stretching;Upper Arms;Body weight;Triceps brachii;0;Beginner;Gently stretch the triceps by reaching overhead.;;;0;;;40;stretch;mobility;;cool_down;50;60;tricep stretch;stretching;https://www.youtube.com/watch?v=Wp0aDmfjVKQ
825;Pelvic Tilt Into Bridge Hips;Strength;Hips;Body weight;Gluteus maximus;Hamstrings, Erector spinae;Beginner;Engage the core and glutes to lift the hips off the ground.;;;0;;;50;isometric;stability, mobility;;beginner_friendly, at_home;40;50;bridge;prehab;https://www.youtube.com/watch?v=1CMiDqTTHNs
26;Peroneals Stretch Calves;Stretching;Calves;Body weight;Peroneal muscles;0;Beginner;Hold the stretch gently without bouncing to avoid injury.;;;2;;;50;stretch;mobility;;cool_down;40;45;calf stretch;stretching;https://www.youtube.com/watch?v=XMMCa4e4Rss
851;Peroneals Stretch Calves;Stretching;Calves;Body weight;Peroneal muscles;0;Beginner;Hold the stretch gently without bouncing to avoid injury.;;;0;;;50;stretch;mobility;;cool_down;40;45;calf stretch;stretching;https://www.youtube.com/watch?v=Elau5Ul5kt8
193;Pike Push up Chest;Strength;Chest, Shoulders;Body weight;Pectoralis major;Deltoid anterior, Triceps brachii;Intermediate;Maintain a straight body line and engage the core.;;;2;;;75;compound;strength, stability;vertical_press;bodyweight;70;60;pike push-up;calisthenics;https://www.youtube.com/watch?v=okUWGEf1Fag
443;Pike Push up Chest;Strength;Chest, Shoulders;Body weight;Pectoralis major;Deltoid anterior, Triceps brachii;Intermediate;Maintain a straight body line and engage the core.;;;0;;;75;compound;strength, stability;vertical_press;bodyweight;70;60;pike push-up;calisthenics;https://www.youtube.com/watch?v=TqXj4ufYRpE
330;Pike Push up on Bench VERSION 2 Chest;Strength;Chest;Body weight;Pectoralis major;Deltoid anterior, Triceps brachii;Advanced;Maintain a pike position to target shoulders and chest.;;;0;;;55;compound;strength, stability;vertical_press;at_home;50;45;pike push-up;calisthenics;https://www.youtube.com/watch?v=Zv8oHbqHBpo&pp=0gcJCccJAYcqIYzv
239;Pike to Cobra Push up Chest;Strength;Chest;Body weight;Pectoralis major;Triceps brachii, Deltoid anterior;Intermediate;Ensure a smooth transition between the pike and cobra positions.;;;0;;;55;compound;strength, mobility;horizontal_press;beginner_friendly;60;65;pike push-up;calisthenics;https://www.youtube.com/watch?v=Bp7jv5Zj1a4
124;Place Jog Cardio;Aerobic;Feet;Body weight;Cardiovascular system;0;Beginner;Maintain a steady pace and focus on breathing.;;;1;;;70;cardio;endurance;;beginner_friendly, at_home;70;80;Jogging;cardio;https://www.youtube.com/watch?v=qOSZ_PX0eBM
818;Plank arm lifts Back;Strength;Back;Body weight;Erector spinae;Rectus abdominis, Transversus abdominis;Intermediate;Maintain a stable core and avoid rotating the hips during arm lifts.;;;2;;;60;isometric;stability, strength;plank;bodyweight, at_home;55;60;plank lifts;calisthenics;https://www.youtube.com/watch?v=EyHHBHw0FaM
148;Plank Jack Waist;Strength;Waist;Body weight;Rectus abdominis;Obliques, Gluteus medius;Intermediate;Keep the core tight and avoid sagging the hips.;;;0;;;70;compound;core, endurance;plank;beginner_friendly;60;70;Plank jack;calisthenics;https://www.youtube.com/watch?v=BmF3FZHPYjM
169;Plank Lateral Raise Waist;Strength;Waist, Shoulders;Body weight;Rectus abdominis;Deltoid lateral;Advanced;Keep the core tight and avoid hip rotation.;;;0;;;60;isometric;stability, strength;plank;bodyweight;50;60;plank raise;calisthenics;https://www.youtube.com/watch?v=myMSinI9l5k
1074;Plyo Side Lunge Stretch Thighs;Stretching;Thighs;Body weight;Quadriceps;Gluteus medius, Adductors;Intermediate;Perform a dynamic stretch with controlled movement.;;;2;;;65;ballistic;power, agility;lunge;high_impact;60;70;plyo lunge;plyometrics;https://www.youtube.com/watch?v=gLIerbEbEUo
1073;Power Clean Thighs;Strength;Thighs;Barbell;Quadriceps;Gluteus maximus, Hamstrings;Advanced;Use explosive power and proper form to lift the barbell.;;;0;;;90;compound;strength, power;hinge;high_impact;85;70;power clean;lifting, explosives;https://www.youtube.com/watch?v=F-jgwWeyNSU&pp=0gcJCccJAYcqIYzv
18;Power Sled Push;Strength;Thighs, Hips;Power Sled;Quadriceps;Gluteus maximus, Hamstrings;Advanced;Maintain a low body position to maximize power output.;;;1;;;80;compound;strength, power;hinge;high_impact;85;70;sled push;lifting, explosives;https://www.youtube.com/watch?v=1vmdOskDr_0
531;Power Sled Push Thighs;Strength;Thighs;Power Sled;Quadriceps;Gluteus maximus, Hamstrings;Intermediate;Maintain a low stance and drive through the legs.;;;2;;;70;compound;strength, power;squat;high_impact;80;70;sled push;explosives;https://www.youtube.com/watch?v=hMBH5nscjW4
449;Prone Press Swan Pilates Pilates;Stretching;Back;Body weight;Erector spinae;Gluteus maximus;Beginner;Focus on controlled movement and avoid hyperextending the back.;;;0;;;40;isometric;stability, mobility;;beginner_friendly;45;60;swan;pilates;https://www.youtube.com/watch?v=7HE822vuI6E
187;Pseudo Planche Push up Chest;Strength;Chest;Body weight;Pectoralis major;Deltoid anterior, Triceps brachii;Advanced;Maintain a straight body line and engage the core.;;;0;;;70;compound;strength, stability;horizontal_press;bodyweight;60;50;planche push-up;calisthenics;https://www.youtube.com/watch?v=SHhC4j37MIE
1072;Pull In on stability ball waist;Strength;Waist;Stability ball;Rectus abdominis;Obliquus externus abdominis;Intermediate;Engage core and maintain balance on the stability ball.;;;0;;;60;compound;core, stability;crunch;beginner_friendly, at_home;55;65;ball crunch;calisthenics;https://www.youtube.com/watch?v=1LQ8duWOTeg
1070;Pull up Back;Strength;Back;Bar;Latissimus dorsi;Biceps brachii, Rhomboids;Advanced;Use a full range of motion and avoid swinging.;;;0;;;95;compound;strength, hypertrophy;vertical_pull;bodyweight;90;80;pull-up;calisthenics;https://www.youtube.com/watch?v=6RWxVoetZoo&pp=0gcJCccJAYcqIYzv
1071;Pull up neutral grip Back;Strength;Back;Bar;Latissimus dorsi;Biceps brachii, Rhomboids;Advanced;Use a neutral grip to target different muscles.;;;0;;;85;compound;strength, hypertrophy;vertical_pull;bodyweight;85;75;neutral pull-up;calisthenics;https://www.youtube.com/watch?v=Ywb4NHmqPws
189;Pulse Row Back;Strength;Back;Body weight;Latissimus dorsi;Rhomboids, Biceps brachii;Intermediate;Focus on squeezing the shoulder blades together.;;;1;;;50;compound;strength, hypertrophy;horizontal_pull;at_home;40;50;pulse row;lifting;https://www.youtube.com/watch?v=DDNYeaYstVM
4;Punch Twist Plyometrics;Aerobic;Waist, Shoulders;Body weight;Obliquus externus abdominis;Deltoid anterior;Intermediate;Engage the core to stabilize the torso during the twist.;;;0;;;45;ballistic;power, coordination;rotation;high_impact;50;55;twist punch;plyometrics;https://www.youtube.com/watch?v=E8Nebx92ChU
888;Push Press Shoulders;Strength;Shoulders;Barbell;Deltoid;Triceps brachii, Quadriceps;Intermediate;Maintain a controlled movement and avoid locking the elbows.;;;0;;;95;compound;strength, power;vertical_press;;80;70;push press;lifting, explosives;https://www.youtube.com/watch?v=8-0TzMoIr3U
1066;Push up Chest;Strength;Chest;Body weight;Pectoralis major;Deltoid anterior, Triceps brachii;Beginner;Keep body straight and engage core throughout the movement.;;;2;;;95;compound;strength, endurance;horizontal_press;bodyweight, beginner_friendly;90;85;push-up;calisthenics;https://www.youtube.com/watch?v=SWMt55ULf4s 
1068;Push up Chest;Strength;Chest;Body weight;Pectoralis major;Deltoid anterior, Triceps brachii;Beginner;Maintain a straight body line and engage core.;;;0;;;95;compound;strength, endurance;horizontal_press;bodyweight, beginner_friendly;90;85;push-up;calisthenics;https://www.youtube.com/watch?v=a44CM1GxFi0 
1067;Push Up Medicine Ball Chest;Strength;Chest;Medicine Ball;Pectoralis major;Deltoid anterior, Triceps brachii;Intermediate;Use the medicine ball to increase instability and engage core.;;;0;;;70;compound;strength, stability;horizontal_press;bodyweight, plateau_breaker;75;70;med ball push-up;calisthenics;https://www.youtube.com/watch?v=BvotZmkM_4k
802;Push up on Forearms Upper Arms;Strength;Upper arms;Body weight;Triceps brachii;Pectoralis major, Deltoid anterior;Intermediate;Keep elbows close to the body to maximize triceps engagement.;;;0;;;60;compound;strength, stability;horizontal_press;bodyweight, beginner_friendly;70;65;forearm push-up;calisthenics;https://www.youtube.com/watch?v=0wV3cArmOnE
899;Push up on knees Chest;Strength;Chest;Body weight;Pectoralis major;Triceps brachii, Deltoid anterior;Beginner;Maintain a controlled movement and engage the core for stability.;;;2;;;70;compound;strength, hypertrophy;horizontal_press;beginner_friendly, bodyweight;65;70;knee push-up;calisthenics, lifting;https://www.youtube.com/watch?v=FQI-7WHFP7Y
378;Push Up Plus Chest;Strength;Chest;Body weight;Pectoralis major;Serratus anterior, Triceps brachii;Intermediate;Focus on protracting the shoulder blades at the top of the movement.;;;0;;;70;compound;strength, stability;horizontal_press;bodyweight, at_home;80;80;push-up plus;calisthenics;https://www.youtube.com/watch?v=4zR5VwKNQKM
434;Push up Row;Strength;Chest;Body weight;Pectoralis major;Triceps brachii, Deltoid anterior;Intermediate;Maintain a plank position and avoid rotating the hips.;;;0;;;60;compound;strength, stability;horizontal_pull;bodyweight;70;65;push row;calisthenics;https://www.youtube.com/watch?v=WTYnC4my9ts
1069;Push up wall II Chest;Strength;Chest;Body weight;Pectoralis major;Deltoid anterior, Triceps brachii;Beginner;Use a wall to modify the push-up for beginners.;;;0;;;70;compound;strength, endurance;horizontal_press;bodyweight, beginner_friendly, at_home;65;75;wall push-up;calisthenics;https://www.youtube.com/watch?v=OFzT2wUBkYI
61;Quadriceps lying stretch Thighs;Stretching;Thighs;Body weight;Quadriceps;0;Beginner;Ensure a gentle stretch to prevent injury.;;;1;;;30;stretch;mobility;;low_impact, cool_down;35;45;lying quad stretch;stretching;https://www.youtube.com/watch?v=bIhgG9KKqfU
951;Quadriceps lying stretch Thighs;Stretching;Thighs;Body weight;Quadriceps;0;Beginner;Ensure a gentle stretch to prevent injury.;;;2;;;30;stretch;mobility;;low_impact, cool_down;35;45;lying quad stretch;stretching;https://www.youtube.com/watch?v=IsTqR-uh5Zc
60;Quadriceps stretch Thighs;Stretching;Thighs;Body weight;Quadriceps;0;Beginner;Hold the stretch gently to avoid overstretching the quadriceps.;;;1;;;30;stretch;mobility;;low_impact, cool_down;40;50;quad stretch;stretching;https://www.youtube.com/watch?v=vPYhuzXQwC0
950;Quadriceps Stretch Thighs;Stretching;Thighs;Body weight;Quadriceps;0;Beginner;Hold the stretch gently to avoid overstretching the quadriceps.;;;2;;;30;stretch;mobility;;low_impact, cool_down;40;50;quad stretch;stretching;https://www.youtube.com/watch?v=QcREzao9JEQ
360;Quarter Sit up Waist;Strength;Waist;Body weight;Rectus abdominis;Obliquus externus abdominis, Transversus abdominis;Beginner;Engage the core and avoid pulling on the neck with the hands.;;;2;;;40;isolation;strength;crunch;bodyweight, beginner_friendly;50;60;quarter sit-up;calisthenics;https://www.youtube.com/watch?v=5oPvi9EwAp8
1065;Raise Single Leg Push up Chest;Strength;Chest;Body weight;Pectoralis major;Deltoid anterior, Triceps brachii;Advanced;Maintain balance and control while raising one leg.;;;2;;;65;compound;strength, balance;horizontal_press;bodyweight;70;65;single-leg push-up;calisthenics;https://www.youtube.com/watch?v=rDSgvbwb3gQ
1064;Rear Decline Bridge Waist;Strength;Waist;Body weight;Gluteus maximus;Hamstrings, Erector spinae;Intermediate;Engage core and glutes while maintaining a stable position.;;;0;;;55;compound;core, stability;plank;beginner_friendly, at_home;50;60;core bridge;calisthenics;https://www.youtube.com/watch?v=LJodPZYG2Bc
